id,name,age,gender,city,country,credit_card,full_address,user_sign_up_date,user_last_purchase_date,user_status,user_total_purchases,user_segment,user_location,user_source_type,user_last_login_date,user_purchase_frequency,product_name,category,subcategory,price,date_purchase,quantity,rating,comment
671,Troy Clark,52,M,Cummingsmouth,Nauru,2242877603047767,"5854 Nicole Loaf, Tylershire, CO 44581",2022-10-25,2023-04-04,Churned,3,Occasional Shopper,Port Gabriel,Referral,2023-07-22,Yearly,Non-fictionGuide,Books,Non-fiction,722,2021-02-05,-4,-1,Which particularly risk language response trip.
1084,Bethany Rodriguez,18,M,Port Lisaborough,Taiwan,2286040615190441,"2802 Palmer Corner Suite 632, Ericmouth, VI 60641",2022-07-23,2023-01-14,Churned,13,High Value,Hillhaven,Referral,2023-08-18,Yearly,ChairPlus,Furniture,Chair,-24,2023-04-29,-4,1,Lot represent friend exactly we sound.
1326,Mary Parsons,150,F,Martinezview,Jamaica,2246318958674448,"USNV Gibbs, FPO AA 48996",2021-09-10,2022-08-15,Churned,1,Occasional Shopper,Mcleanmouth,Organic Search,2022-12-11,Rarely,ChairDeluxe,Furniture,Chair,330,2023-05-12,0,6,System option news long up.
784,Breanna Reed,150,M,Chadchester,Peru,2254677415091846,"266 Lawson Station Suite 526, Curtisborough, KY 41613",2023-05-26,2023-07-06,Active,7,Frequent Shopper,Reyeschester,Organic Search,2023-08-22,Yearly,LaptopMaster,Electronics,Laptop,111,2021-06-11,2,0,Task benefit happen worker hospital.
1159,Alisha Mitchell,-1,F,Hillmouth,Lao People's Democratic Republic,2540549961324844,"8792 Monica Knolls Apt. 398, South Cherylside, NJ 14476",2021-09-14,2023-05-27,Churned,6,Frequent Shopper,Atkinstown,Organic Search,2023-06-16,Yearly,ProJacket,Clothing,Jacket,904,2021-06-13,9,2,Indeed stand heart PM something treat.
1198,Cory Hernandez,-4,M,Port Edwardland,Faroe Islands,2237500712446210,"367 Carson Manor, Sheritown, OH 28326",2023-04-20,2023-08-14,Active,1,Occasional Shopper,North Kimberly,Referral,2023-08-24,Monthly,SnacksBurst,Grocery,Snacks,-71,2022-10-27,1,1,Three rather fact all win professor concern.
498,Brian Mccarthy,150,F,Craigstad,French Polynesia,2298679729291359,"357 Carlson Plaza Suite 295, South Tammyburgh, SC 24233",2022-12-01,2023-05-16,Churned,6,Frequent Shopper,East David,Referral,2023-07-07,Yearly,TableDeluxe,Furniture,Table,909,2023-05-28,7,0,Run forget send evidence you.
1367,Thomas Lambert,150,M,Melissamouth,Tuvalu,2230953728198381,"92172 James River Suite 419, Brianamouth, DE 32923",2022-07-12,2023-02-27,Churned,11,High Value,North Stephanie,Paid Ads,2023-05-08,Yearly,MegaLaptop,Electronics,Laptop,866,2023-07-05,0,1,Night hospital anything sister collection.
938,James Leonard,150,F,Thomasside,Hungary,2236438941448833,"96160 Jack Mountain, Lake Adam, OK 42300",2022-05-16,2022-06-19,Churned,9,Frequent Shopper,Buckbury,Referral,2023-07-31,Rarely,PantsWear,Clothing,Pants,249,2020-09-10,9,0,Another fact charge risk really tend he.
10,Rebekah Anderson,150,F,North Kristenmouth,Armenia,5367060619379779,"PSC 1260, Box 2652, APO AP 35423",2023-01-31,2023-07-07,Active,14,High Value,Pamelamouth,Paid Ads,2023-08-20,Yearly,JacketWear,Clothing,Jacket,482,2022-10-17,-4,6,Democrat possible how.
1147,Ronald Compton,-3,M,Latashatown,Netherlands Antilles,2288468727039610,"040 Ford Causeway Suite 899, New Samantha, OK 06682",2023-01-11,2023-08-19,Active,5,Occasional Shopper,Davidburgh,Referral,2023-08-19,Monthly,JacketWear,Clothing,Jacket,244,2022-02-17,-5,3,Century hundred nation case industry not talk detail.
264,Matthew Allison,-5,M,Williamshaven,Bahamas,5553111020813171,"USNV Martin, FPO AE 02369",2022-01-31,2023-05-30,Active,9,Frequent Shopper,North Roy,Organic Search,2023-08-08,Yearly,BeveragesBurst,Grocery,Beverages,983,2020-09-16,1,4,For evening kid way thing feeling news.
1211,Dennis Williams,62,F,Lake Kristine,Mozambique,5287544982096430,"792 Shepard Viaduct, West Rebecca, NC 39651",2023-01-24,2023-07-26,Active,1,Occasional Shopper,Mccarthybury,Organic Search,2023-08-04,Yearly,PhoneMaster,Electronics,Phone,-50,2023-02-13,5,6,Month town time who network.
645,Caleb Bishop,-4,F,Paulville,Antarctica (the territory South of 60 deg S),2392014839796466,"818 Reeves Skyway, Lake Miashire, DC 33127",2021-11-11,2023-07-09,Active,1,Occasional Shopper,East Jennifershire,Paid Ads,2023-08-23,Yearly,MegaPhone,Electronics,Phone,71,2020-10-11,-3,4,Station culture major per summer meeting citizen.
1124,Nicholas Smith,44,F,New Donnafurt,Niger,5383753473342020,"055 Thompson Bridge, Maldonadoshire, KY 20196",2021-09-03,2023-02-12,Churned,12,High Value,North Hannahborough,Paid Ads,2023-07-03,Yearly,EducationalTales,Books,Educational,-92,2023-01-14,-5,2,Center none anyone him beautiful tough of owner.
1431,Charles Dyer,5,F,West Teresaton,Andorra,2616412743260902,"Unit 2282 Box 5790, DPO AP 85758",2021-11-05,2023-04-15,Churned,3,Occasional Shopper,New Kennethside,Organic Search,2023-04-26,Yearly,ChairPlus,Furniture,Chair,333,2022-01-30,-1,0,Cultural anything life million foot watch.
4,Craig Jones,92,M,East Jerry,Wallis and Futuna,2225629684025639,"95949 Jill Circle, Tuckerchester, VI 49522",2023-05-31,2023-06-26,Active,7,Frequent Shopper,Cindyborough,Organic Search,2023-06-30,Yearly,FictionTales,Books,Fiction,994,2021-05-08,-1,5,Almost account important charge oil style anyone.
958,Laurie Haynes,64,F,Erinstad,Senegal,2710195569830479,"23046 Robertson Turnpike, New Wendymouth, WY 71292",2022-10-15,2022-12-03,Churned,13,High Value,Thompsonbury,Referral,2023-07-26,Yearly,UltraPhone,Electronics,Phone,-19,2021-07-08,-4,0,Above price get government assume matter.
724,James Macias,1,M,North Claudiahaven,Greenland,2720103668450387,"63562 Jennifer Villages, Barberfurt, WI 26434",2022-04-04,2022-11-19,Churned,3,Occasional Shopper,Valeriestad,Organic Search,2023-01-07,Yearly,Non-fictionTales,Books,Non-fiction,-54,2023-01-18,1,0,Take property election light.
363,Katherine Mahoney,150,F,South Amyfurt,Guadeloupe,2269126050398390,"47725 Thomas Throughway Suite 873, South Danielhaven, GA 26053",2022-05-27,2022-08-14,Churned,4,Occasional Shopper,Port Amyfurt,Paid Ads,2022-10-05,Rarely,ChairPlus,Furniture,Chair,733,2022-08-29,0,-1,Either free visit coach animal floor purpose.
674,Marie Duffy,-1,M,Port Elizabeth,Bolivia,2247067330991322,"876 Edward Springs, Darrellhaven, ND 40153",2022-05-25,2023-05-15,Churned,7,Frequent Shopper,Port Erica,Paid Ads,2023-06-28,Yearly,FreshBeverages,Grocery,Beverages,-65,2021-11-27,0,-1,Seem fire role information.
1203,Diana Keller DDS,3,M,North Cynthia,Switzerland,2233094743935676,"847 Brittany Crossing, South Nicholasmouth, GA 57145",2023-05-22,2023-06-11,Active,7,Frequent Shopper,Tammyburgh,Referral,2023-07-12,Yearly,JacketFits,Clothing,Jacket,-51,2020-09-27,-4,6,Type maybe heart hospital draw.
73,Kenneth Barton,89,M,East Jennifershire,Brunei Darussalam,2248093761352783,"929 Pearson Point Apt. 757, South Hannahview, AK 90299",2022-03-04,2022-05-20,Churned,9,Frequent Shopper,North Stephanie,Referral,2023-05-26,Rarely,PantsWear,Clothing,Pants,556,2021-12-07,8,3,Act collection performance worker.
1021,Jermaine Duncan,3,M,East Lindsay,Algeria,5459925756307297,"0963 Miles Expressway, Saraport, NJ 54145",2023-02-20,2023-08-18,Active,7,Frequent Shopper,South Jesusborough,Paid Ads,2023-08-25,Monthly,MegaPhone,Electronics,Phone,798,2020-12-12,6,1,Produce picture hot us red foreign address want.
977,Heather Wells,150,F,East Michaelport,United States Virgin Islands,2295698997381885,"1971 Khan Underpass, South Sharon, MH 89947",2022-01-01,2023-05-22,Churned,4,Occasional Shopper,West Joel,Paid Ads,2023-07-14,Yearly,PhoneMaster,Electronics,Phone,-27,2021-11-03,-1,5,Population country we reduce war level evening near.
191,Daniel Baker,150,F,Perryside,Bhutan,2714269916303674,"87471 Sheila Bridge, East Jamie, ME 17330",2023-04-12,2023-08-11,Active,1,Occasional Shopper,Blackburnland,Referral,2023-08-12,Monthly,ChairDeluxe,Furniture,Chair,-78,2022-12-26,3,4,Without prepare public admit tonight fast.
741,Suzanne Mcpherson,35,F,West Brandonton,Mexico,2295459106923897,"55882 Mccoy Village, Middletonberg, HI 72561",2021-11-20,2022-04-11,Churned,3,Occasional Shopper,South Markville,Paid Ads,2023-03-26,Rarely,ComfortChair,Furniture,Chair,329,2022-09-17,-2,0,Together outside song tend plan adult such.
1268,Michelle Le,15,F,Lake Sarah,Trinidad and Tobago,2720286896132859,"34550 Taylor Mills, Lake Briannaside, IN 09372",2023-01-24,2023-05-02,Churned,12,High Value,West Danielle,Paid Ads,2023-08-18,Yearly,ChairPlus,Furniture,Chair,-100,2021-11-03,-2,1,West best recognize ground soon poor company accept.
479,Phillip Walker,15,M,Barnesborough,Honduras,5565226327866700,"19508 Sierra Point, Jennifermouth, KS 88877",2023-03-17,2023-08-12,Active,13,High Value,South Carriefurt,Organic Search,2023-08-25,Monthly,PhoneMaster,Electronics,Phone,990,2023-03-01,-4,5,Record language on heavy role alone fast store.
375,Dan Robles,150,F,Port Michael,Saint Helena,5469412347426777,"085 Dawn Mountain, Shannonchester, ID 22094",2022-12-24,2023-02-16,Churned,9,Frequent Shopper,West Leah,Paid Ads,2023-03-09,Yearly,BeveragesBurst,Grocery,Beverages,857,2022-11-24,-5,0,Turn face magazine event another pull message fill.
314,Rachel Browning,150,F,Lake Tyler,Benin,2251768900114913,"USS Reynolds, FPO AA 53429",2022-09-13,2022-11-30,Churned,13,High Value,South Jameschester,Referral,2023-01-31,Yearly,TableDeluxe,Furniture,Table,-34,2021-02-19,0,5,Measure check able message.
787,Natalie Bailey,17,M,Lake Matthew,Armenia,2233142780275256,"421 Spencer Village, North Christopher, MI 82557",2021-12-11,2023-08-10,Active,13,High Value,West Raymond,Paid Ads,2023-08-20,Monthly,TastySnacks,Grocery,Snacks,513,2022-03-23,6,3,Dinner draw available resource.
848,Megan Estrada,-1,M,Susanhaven,Hong Kong,2700911719364108,"PSC 3747, Box 0780, APO AE 70941",2023-05-03,2023-05-27,Churned,6,Frequent Shopper,East Bruceberg,Organic Search,2023-08-12,Yearly,ChairPlus,Furniture,Chair,412,2021-01-04,-1,5,Mother age body.
347,Stephen Gibbs,150,M,West Rachel,Turkmenistan,2703333395105407,"244 Fritz Station Apt. 846, North Amanda, UT 55269",2022-01-23,2022-02-18,Churned,3,Occasional Shopper,Hopkinsshire,Organic Search,2023-03-17,Rarely,Non-fictionGuide,Books,Non-fiction,-19,2022-06-06,-1,4,Local another its.
894,Eric Mcbride,150,F,Rogerland,Angola,2706506868066779,"USNS Stephens, FPO AA 87728",2021-10-15,2022-04-03,Churned,9,Frequent Shopper,West Julie,Paid Ads,2022-09-30,Rarely,EducationalTales,Books,Educational,-45,2022-08-20,-4,-1,Alone heavy give white modern.
766,Amy Greer,24,F,Bruceberg,Norway,2625208119051985,"5148 Hanson Valley Apt. 188, Carolynport, AK 15218",2023-03-18,2023-05-22,Churned,7,Frequent Shopper,Brandonmouth,Paid Ads,2023-07-30,Yearly,FreshSnacks,Grocery,Snacks,331,2020-11-14,-4,5,That expect team in night word sea.
215,Elizabeth Cummings,-5,F,Maryfurt,Cayman Islands,5101435776861655,"5525 Lisa Creek, Christianhaven, AK 92923",2023-03-01,2023-05-25,Churned,1,Occasional Shopper,East Nicoleborough,Referral,2023-08-22,Yearly,UltraLaptop,Electronics,Laptop,-1,2021-01-15,-1,5,Hundred cultural result significant through turn.
383,Jennifer Mendoza,19,M,Kevinborough,Cote d'Ivoire,5227835350551391,"3421 Amber Fort Apt. 958, East Mariaborough, IA 71045",2023-06-06,2023-07-08,Active,6,Frequent Shopper,Jacobchester,Paid Ads,2023-08-23,Yearly,TableDeluxe,Furniture,Table,738,2020-09-21,-2,0,Want attention laugh stand father.
510,Kelsey Adams,150,F,New Tammy,Belarus,5261444928876658,"61023 Nielsen Station, North Donna, UT 72209",2023-03-14,2023-04-13,Churned,7,Frequent Shopper,North Christopher,Organic Search,2023-06-30,Yearly,SnacksFits,Grocery,Snacks,306,2020-10-08,2,0,No traditional thousand.
1085,Lisa Grant,150,F,South Lindsey,Saint Helena,2284876936685763,"1549 John Falls, Whiteheadside, FM 02381",2023-01-16,2023-08-12,Active,13,High Value,Lake Joseph,Paid Ads,2023-08-16,Monthly,SnacksBurst,Grocery,Snacks,934,2021-10-04,0,4,Partner bring nothing road.
603,Kristie Walker,32,F,North Heatherville,Estonia,2714147652055874,"44796 Benjamin Crescent, Randallland, AK 47276",2022-01-23,2023-01-21,Churned,7,Frequent Shopper,East Kelly,Organic Search,2023-05-08,Yearly,ChairPlus,Furniture,Chair,-91,2022-09-26,0,-1,Project election which reach my.
424,Randy Smith,20,F,Denisehaven,Egypt,2717600372341922,"1420 Anderson Squares Apt. 545, Murraytown, NJ 78653",2023-05-27,2023-05-31,Active,8,Frequent Shopper,Johnsonside,Referral,2023-08-24,Yearly,FictionGuide,Books,Fiction,-80,2020-12-19,10,-1,Arrive opportunity but address toward plan control draw.
89,Jason Davis,150,F,Lake Jeremy,Barbados,2244769142396920,"734 Dominguez Square Apt. 518, South Ashlee, NJ 44822",2023-05-12,2023-05-14,Churned,13,High Value,North Christineton,Organic Search,2023-07-11,Yearly,ProShirt,Clothing,Shirt,-100,2021-02-08,10,-1,Fire work sea necessary.
488,Jacqueline Torres,15,F,East Jenniferchester,Greenland,2705353343392640,"52240 Jones Motorway, Port Michael, OR 10217",2021-12-30,2023-04-28,Churned,8,Frequent Shopper,Stevenville,Referral,2023-06-21,Yearly,SpeakerPro,Electronics,Speaker,10,2022-05-02,9,1,Defense suggest money those.
1488,Edward Hart,150,F,South Veronica,Isle of Man,5120364208606321,"45720 Parsons Throughway, South Joshua, AL 33209",2021-10-09,2023-04-10,Churned,8,Frequent Shopper,Adamsshire,Referral,2023-08-23,Yearly,TastyVegetables,Grocery,Vegetables,596,2020-11-11,1,1,Expect group full write board much spring probably.
1411,Patrick Henderson,20,M,Geraldburgh,Spain,2541725845232671,"238 Gray Manors Suite 211, East Jermaineland, WI 79599",2022-10-15,2022-10-24,Churned,2,Occasional Shopper,Micheleberg,Organic Search,2023-05-05,Yearly,Non-fictionTales,Books,Non-fiction,381,2023-07-10,6,4,Sing where light foreign.
1355,David Castillo,150,F,Gabrielhaven,Jamaica,2619392271154965,"177 Tasha Plains Apt. 311, Port Lauraside, FL 43987",2021-12-11,2023-07-02,Active,15,High Value,Lake Michael,Organic Search,2023-07-20,Yearly,ProShirt,Clothing,Shirt,18,2021-07-24,-5,-1,Time what price all modern down black site.
1443,Sarah Campbell,99,M,Thorntonchester,Turkmenistan,2551603615378643,"PSC 1096, Box 1427, APO AP 33733",2022-02-02,2023-03-18,Churned,3,Occasional Shopper,West Dianehaven,Referral,2023-07-20,Yearly,Non-fictionTales,Books,Non-fiction,444,2021-02-04,-5,3,Project hand stand area mention.
778,April Duran,150,M,New Carlosberg,Mozambique,2243137770421801,"790 Lori Mill, Jonesburgh, DE 20277",2022-10-31,2022-12-20,Churned,10,Frequent Shopper,Davidsontown,Paid Ads,2023-07-26,Yearly,FreshBeverages,Grocery,Beverages,-61,2023-01-28,5,1,Administration not similar food leg feel.
536,Thomas Dixon,150,M,South Michael,Macao,2227054782348528,"85143 David Lock, Valentinefurt, ND 06584",2022-06-08,2022-06-18,Churned,8,Frequent Shopper,New Allisontown,Referral,2022-09-23,Rarely,PhonePro,Electronics,Phone,408,2021-05-19,10,-1,Himself current treatment after teach more.
1321,Matthew Kaiser,150,F,New Mariahaven,San Marino,5447395836502439,"1353 Regina Rapid Apt. 531, North Tiffany, FM 87211",2022-08-31,2023-08-09,Active,12,High Value,East Shawnport,Paid Ads,2023-08-23,Monthly,ChairPlus,Furniture,Chair,-28,2023-05-03,3,6,Itself enjoy network skill.
1218,Crystal Davis,81,M,Wrightmouth,Congo,2275147031283297,"Unit 4349 Box 4721, DPO AE 09843",2023-04-21,2023-05-23,Churned,15,High Value,Seanstad,Paid Ads,2023-08-10,Yearly,FictionGuide,Books,Fiction,331,2022-06-21,2,6,Foreign condition tough man real financial.
450,Megan Gonzalez,23,F,East Jenniferfurt,Ukraine,5415153100462923,"1483 Alex Way, East Kelly, MD 10316",2022-02-20,2023-03-02,Churned,7,Frequent Shopper,South Nicole,Paid Ads,2023-06-14,Yearly,ProBeverages,Grocery,Beverages,-6,2021-02-14,5,5,Eight another thought build thank travel.
1277,Ethan Hunt,-1,M,New Nicholasside,Cook Islands,2716127066003908,"680 Christina Stravenue, Lake Sonia, SD 79349",2021-09-30,2022-08-08,Churned,2,Occasional Shopper,South Matthew,Organic Search,2022-11-19,Rarely,TablePlus,Furniture,Table,-74,2023-04-18,7,6,Involve inside where certainly pick.
807,George Reyes,92,M,Spencermouth,Cambodia,2289927502599477,"8803 Tyler Mission Apt. 861, New Kimberlyhaven, KS 76040",2022-01-31,2022-12-11,Churned,5,Occasional Shopper,East Steveborough,Paid Ads,2023-01-25,Yearly,The Art of Fiction,Books,Fiction,-98,2021-01-20,10,6,Far data rise add agency win.
138,Judy Hill,54,M,Greenland,Mongolia,2425539722713708,"946 Small Estate, Parkerview, SC 99024",2021-12-14,2022-08-10,Churned,7,Frequent Shopper,South James,Organic Search,2023-01-09,Rarely,EducationalGuide,Books,Educational,-92,2022-11-07,1,0,Red report development herself bar right.
437,Alison Morgan,150,F,West Daniel,Togo,2234671815702362,"73040 Cortez Squares Apt. 769, Gabrielaview, OR 51326",2022-11-02,2022-11-17,Churned,2,Occasional Shopper,Thomashaven,Organic Search,2023-04-22,Yearly,SnacksBurst,Grocery,Snacks,629,2021-05-30,8,2,Energy Mrs involve and old town rock here.
408,Michael Duffy,150,M,Garrettmouth,Tokelau,5161060164148064,"5584 Bonilla Extension Apt. 810, Luceroburgh, WA 78409",2022-08-07,2023-02-10,Churned,9,Frequent Shopper,Margaretport,Referral,2023-04-06,Yearly,FictionGuide,Books,Fiction,-39,2022-05-13,1,5,Issue month color computer low prevent nearly.
411,Daniel Parker,4,F,East Robert,Burkina Faso,5319687614682051,"6404 Kara Crossroad Apt. 931, Gonzalezview, AS 48937",2022-03-13,2023-03-14,Churned,13,High Value,Davidview,Referral,2023-06-12,Yearly,JacketWear,Clothing,Jacket,510,2022-06-08,2,2,Relate professor group myself despite.
983,Latasha Rodriguez,32,F,Mitchellside,Guernsey,2266530624486388,"67164 Lewis Plaza, Port Michaelfurt, AK 24384",2022-06-16,2023-02-17,Churned,12,High Value,Michaelborough,Paid Ads,2023-08-06,Yearly,The Art of Educational,Books,Educational,175,2022-12-19,0,6,Person this unit why general hair.
1174,Heather Schneider,46,M,North Amyland,Niger,2720758790072597,"11204 Castillo Trail, Alexisshire, NH 09803",2022-12-30,2023-06-04,Active,5,Occasional Shopper,Louisland,Paid Ads,2023-08-05,Yearly,JacketFits,Clothing,Jacket,-64,2023-07-13,-3,5,Specific factor meet be will first give tell.
364,Amber Frost,3,M,Hannahmouth,Tonga,2226779241494676,"4255 Lisa Pine Apt. 554, Blakechester, RI 16350",2023-04-11,2023-08-17,Active,3,Occasional Shopper,New Amberborough,Organic Search,2023-08-19,Monthly,EducationalGuide,Books,Educational,750,2020-09-26,3,5,Marriage market play morning.
1418,Debra Bolton,1,M,Nicholasport,Dominican Republic,2250187121274219,"903 Bethany Pine Apt. 119, Lake Virginia, UT 90528",2023-04-10,2023-06-28,Active,14,High Value,Lake Lauramouth,Organic Search,2023-08-17,Yearly,ShirtFits,Clothing,Shirt,536,2022-10-22,-3,1,List none marriage finally.
641,Jeremy Wilson,4,M,East Kylemouth,Malawi,2539510947925651,"41137 Christopher Fort, North Stephaniemouth, PW 15999",2022-10-17,2022-12-20,Churned,2,Occasional Shopper,Sallyton,Paid Ads,2023-03-31,Yearly,BeveragesBurst,Grocery,Beverages,411,2022-12-24,7,4,Structure question try pretty build.
1014,Michael Johnson,150,F,Nicholsonstad,Fiji,2240065226839305,"6990 York Vista, East Dylan, WI 77029",2022-04-11,2022-04-23,Churned,9,Frequent Shopper,West Amanda,Paid Ads,2022-08-10,Rarely,ProShirt,Clothing,Shirt,960,2022-02-05,7,0,Campaign word general plant opportunity.
1491,Taylor Levy,5,M,Adrianstad,Switzerland,5465073797602376,"062 Anthony Islands Suite 762, Lake Natalie, MI 58950",2021-10-31,2022-10-25,Churned,5,Occasional Shopper,Rogersstad,Organic Search,2023-02-24,Yearly,ProJacket,Clothing,Jacket,313,2023-04-20,7,6,Condition already task onto resource turn her.
961,Manuel Tran,150,M,Port Nicholasbury,Mayotte,5280283244761542,"423 Baker Pine Suite 935, Lake Jessicaport, WV 99654",2023-01-12,2023-07-14,Active,12,High Value,East Christopher,Organic Search,2023-08-13,Yearly,SofaPlus,Furniture,Sofa,979,2020-10-23,-2,4,However art movie walk.
