CustomerID,Name,Email,Age,Gender,Location,ProductID,Category,Subcategory,Price,Weight,Dimensions,OrderID,DateOrder,TotalAmount,ShippingMethod,Status,InventoryID,StockLevel,RestockThreshold,LastRestockDate,WarehouseID,LocationWarehouse,Capacity,SupplierID,Company,LocationSupplier,QualityScore
6913,Cassandra Foster,alyssa23@example.net,54,Male,Stephenville,12,Clothing,Dresses,356.96,23.68,28x43x15,6913,2023-08-02,£888.2,Express,Shipped,6913,592,448,2020-10-11,211,Lestermouth,14543,5,Morgan LLC,Port Robynmouth,1.23
3601,Lisa Clements,colingraves@example.net,56,Male,North Tylerton,1,Electronics,Cameras,342.63,47.47,32x8x38,3601,06-06-2022,€2535.2,Standard,Cancelled,3601,349,281,2021-01-14,7,Dawnhaven,14758,7,Miller Group,Clarkmouth,6.56
4075,Shannon Beasley,holmesterri@example.com,67,Male,South Jessica,48,Clothing,Jeans,94.75,30.17,28x42x29,4075,02/09/2022,$247.64,Standard,Shipped,4075,858,443,2021-09-06,398,Karenside,12635,3,Johnson-Rodriguez,Katherineborough,7.4
1244,Adam Benjamin,alvarezeric@example.com,46,Male,Banksside,1,Electronics,Cameras,827.62,36.49,46x1x5,1244,2020-10-24,$53.58,Express,Pending,1244,575,413,2022-06-25,147,West Blakeside,10745,8,Parks-Gallegos,Jenkinsside,6.82
1968,Michael Rosales,katherine59@example.com,65,Female,Cookeborough,0,Electronics,Smart Watches,109.34,30.25,32x6x5,1968,06-25-2021,€1066.17,Express,Cancelled,1968,27,245,2020-09-15,486,Lake Walterbury,5608,5,Morgan LLC,Port Robynmouth,1.23
6490,Kathryn Shields,whiteryan@example.com,65,Female,Alyssaland,2,Electronics,Mobile Phones,544.64,34.02,7x5x5,6490,08-26-2021,$903.0,Two-day,Pending,6490,227,107,2021-04-28,124,West Samantha,11205,7,Miller Group,Clarkmouth,6.56
5863,Brian Foley,suzanneoliver@example.org,22,Male,Austinberg,11,Clothing,Hats,338.3,33.89,48x16x15,5863,2022-02-10,$2365.17,Express,Shipped,5863,828,404,2022-05-20,235,South Angela,19065,9,Johnson-Rodriguez,Katherineborough,7.81
4005,Kristina Rose,hooverkelly@example.net,33,Female,New Wayneshire,16,Furniture,Tables,341.4,17.71,16x21x11,4005,28/10/2022,$74.08,Standard,Pending,4005,556,206,2021-09-06,359,New Michaelhaven,9972,0,Johnson-Rodriguez,Port Robynmouth,
1901,Kevin White,briannagates@example.org,67,Female,East Jacob,4,Clothing,T-Shirts,161.64,7.93,23x47x11,1901,04/04/2022,$759.2,Express,Pending,1901,462,281,2021-01-29,17,Port Alyssa,13507,6,Morgan LLC,New Marktown,2.48
1797,Ashley Madden,collinsjenna@example.net,52,Male,Woodborough,9,Furniture,Beds,398.84,17.59,22x5x7,1797,2022-11-02,$2802.42,Express,Pending,1797,163,248,2020-09-07,128,Greenport,15055,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
4217,Mr. Andrew Powell,mollystuart@example.org,56,Female,New Brandonborough,13,Electronics,Headphones,801.8,40.29,16x47x18,4217,10-25-2021,£2630.22,Standard,Cancelled,4217,843,456,2022-04-22,36,Hallburgh,13195,6,Morgan LLC,New Marktown,2.48
1179,Sharon Brooks,jeremyodonnell@example.org,45,Male,New Scottport,48,Clothing,Jeans,858.72,29.72,18x2x44,1179,2022-10-19,£1921.85,Express,Cancelled,1179,731,398,2020-12-12,436,Lake Eugene,6693,6,Morgan LLC,New Marktown,2.48
3287,Shannon Miller,jessica46@example.org,67,Female,East Henry,0,Electronics,Smart Watches,142.48,2.05,13x3x50,3287,2022-02-24,£3229.0,Two-day,Shipped,3287,97,91,2021-10-09,217,West Brandi,6374,0,Johnson-Rodriguez,Port Robynmouth,
4142,Amy Berry,boydvernon@example.net,65,Female,Scottside,2,Electronics,Mobile Phones,265.36,35.51,10x40x24,4142,09-24-2020,€2103.88,Standard,Pending,4142,786,453,2020-10-01,245,North Kathryn,12829,5,Morgan LLC,Port Robynmouth,1.23
3172,Kayla Moore,shawncox@example.com,48,Female,Michelleton,11,Clothing,Hats,370.4,47.13,14x1x42,3172,2022-10-26,€2161.0,Two-day,Shipped,3172,321,498,2022-01-22,275,Lake Stephen,17385,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
9419,Denise Duncan,iashley@example.com,60,Female,Jamesfurt,4,Clothing,T-Shirts,969.84,20.73,24x21x12,9419,18/04/2022,€226.21,Two-day,Cancelled,9419,210,366,2020-10-02,108,West Jason,7100,3,Johnson-Rodriguez,Katherineborough,7.4
1408,Sandra Garner,michael04@example.net,64,Female,Susanstad,16,Furniture,Tables,272.07,32.41,34x32x14,1408,04/06/2023,$387.76,Standard,Cancelled,1408,554,371,2022-07-23,65,Kathrynfort,14307,9,Johnson-Rodriguez,Katherineborough,7.81
3302,Thomas Morgan,evanslauren@example.net,46,Male,Hunterhaven,9,Furniture,Beds,752.45,11.54,48x34x50,3302,2022-03-27,$272.14,Standard,Delivered,3302,58,271,2022-08-21,187,Lisaborough,7675,6,Morgan LLC,New Marktown,2.48
3881,Samantha Hicks,flemingsamuel@example.org,48,Male,Lake Savannah,1,Electronics,Cameras,46.86,11.29,15x28x9,3881,2020-11-13,$1108.2,Two-day,Shipped,3881,612,444,2021-06-05,311,Andreaberg,5699,3,Johnson-Rodriguez,Katherineborough,7.4
601,James Love,timothyadams@example.com,40,Male,New Erinport,6,Furniture,Chairs,129.86,22.97,37x23x24,601,2020-09-14,€1991.92,Express,Shipped,601,643,229,2022-07-27,172,North Jessefurt,9981,7,Miller Group,Clarkmouth,6.56
1200,April Mcmahon,,147,Female,Lake Jeffreyport,48,Clothing©,Jeans,981.55,43.88,45x1x49,1200,2023-07-06,$3444.3,Two-day,Cancelled,1200,654,347,2022-01-11,15,North Jack,19244,7,Miller Group,Clarkmouth,6.56
3179,Dr. Gwendolyn Lambert,jill28@example.com,22,Male,Youngville,0,Electronics,Smart Watches,673.35,39.52,10x43x40,3179,12-22-2021,£4454.7,Two-day,Pending,3179,165,444,2022-04-09,481,Margaretberg,14080,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
1702,Samantha Wallace,amarshall@example.com,22,Female,New Brittneyview,21,Furniture,Sofas,361.81,44.88,48x15x27,1702,07/11/2022,£1155.48,Two-day,Cancelled,1702,557,301,2020-09-27,31,Williamsonburgh,9705,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
4156,Angela Wilkerson,kelliacosta@example.com,63,Female,West Jilltown,12,Clothing,Dresses,145.21,13.91,6x41x21,4156,20/11/2022,£637.49,Express,Pending,4156,823,22,2021-03-09,287,West Susan,5478,3,Johnson-Rodriguez,Katherineborough,7.4
6953,Elizabeth Gonzalez,ggross@example.org,31,Male,Wrightfurt,6,Furniture,Chairs,766.22,13.17,41x27x19,6953,2023-02-22,€1905.99,Two-day,Delivered,6953,370,51,2021-03-20,394,New Victoriabury,5429,0,Johnson-Rodriguez,Port Robynmouth,
9191,Tonya Avila,villarrealelizabeth@example.com,20,Male,Port Teresa,0,Electronics,Smart Watches,882.62,34.99,33x31x27,9191,01-11-2022,€1020.69,Two-day,Cancelled,9191,442,103,2021-03-29,455,Lake Monica,11049,5,Morgan LLC,Port Robynmouth,1.23
2686,Jesse Smith,woodstimothy@example.org,37,Male,East Nancystad,11,Clothing,Hats,39.25,46.29,2x40x50,2686,06-24-2023,€437.94,Two-day,Delivered,2686,475,205,2022-04-02,446,Duanefort,15926,2,Miller-Pearson,Clarkmouth,9.83
5181,Michelle Stevenson,christinawhite@example.com,38,Male,North Walter,4,Clothing,T-Shirts,764.34,24.53,18x38x19,5181,2022-12-11,$449.89,Standard,Delivered,5181,335,58,2022-07-22,198,Port Timothyport,16452,3,Johnson-Rodriguez,Katherineborough,7.4
9806,Claudia Ramos,jacksonjennifer@example.com,35,Female,Weaverfort,1,Electronics,Cameras,830.71,10.43,23x11x44,9806,2022-02-07,€73.64,Express,Shipped,9806,968,189,2021-08-31,148,Woodville,6865,8,Parks-Gallegos,Jenkinsside,6.82
2855,Vicki Stein,johnsondebbie@example.org,46,Female,Annatown,21,Furniture,Sofas,503.03,21.57,15x1x25,2855,22/12/2021,$2831.75,Two-day,Delivered,2855,469,236,2020-11-07,428,East Sandrahaven,19705,9,Johnson-Rodriguez,Katherineborough,7.81
5688,Kathryn Rogers,brandon62@example.com,35,Male,South Ericaside,2,Electronics,Mobile Phones,354.14,48.62,5x29x41,5688,28/07/2023,£498.21,Express,Pending,5688,65,226,2021-08-12,160,Port Vanessabury,13483,8,Parks-Gallegos,Jenkinsside,6.82
1034,David Bradford,qleon@example.net,21,Female,Owensfurt,48,Clothing,Jeans,564.22,28.9,40x46x26,1034,2023-04-17,$32.8,Two-day,Pending,1034,503,87,2021-02-08,367,Jeffreyshire,15437,3,Johnson-Rodriguez,Katherineborough,7.4
8766,Charles Mcdonald,delgadorebecca@example.org,48,Female,Gordonhaven,0,Electronics,Smart Watches,879.91,15.21,24x17x43,8766,04/08/2021,$2078.79,Two-day,Cancelled,8766,256,417,2021-11-12,97,Robinstad,9214,6,Morgan LLC,New Marktown,2.48
7526,Andrew Ramos,ronaldbooth@example.com,54,Female,Gibsonbury,12,Clothing,Dresses,459.55,11.93,33x49x24,7526,05/05/2022,$3497.5,Standard,Cancelled,7526,480,12,2021-07-27,61,Johnchester,14106,6,Morgan LLC,New Marktown,2.48
4452,Shelia Russell,kevincrawford@example.org,44,Male,South Natalie,13,Electronics,Headphones,164.89,24.93,48x8x11,4452,05/01/2023,£1127.32,Two-day,Cancelled,4452,705,77,2021-05-14,308,South Jonathanburgh,17781,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
6438,Robin Gibson,stephanieguzman@example.org,67,Female,South David,6,Furniture,Chairs,673.29,36.95,1x26x18,6438,28/03/2021,$1076.49,Express,Cancelled,6438,397,59,2021-06-17,397,Port Catherineview,17948,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
4741,Caitlyn Marquez,meaganchristian@example.com,21,Male,Brendaport,8,Clothing,Shoes,299.93,4.14,3x36x29,4741,06/07/2021,£937.78,Express,Delivered,4741,488,117,2022-02-09,180,Scottfort,12059,6,Morgan LLC,New Marktown,2.48
4738,Carl Rodriguez,larrysmith@example.org,62,Male,Clarkton,8,Clothing,Shoes,933.81,39.31,30x44x2,4738,03-02-2021,$432.54,Two-day,Delivered,4738,253,472,2021-05-21,109,Kennethshire,9152,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
426,Edward Ramirez,allisonbailey@example.com,51,Male,Robertfurt,13,Electronics,Headphones,594.95,34.28,33x7x50,426,03/05/2022,$3631.52,Standard,Cancelled,426,613,432,2022-08-16,56,South Kristinmouth,14672,8,Parks-Gallegos,Jenkinsside,6.82
7000,Kelly Fernandez,,35,Female,Nicholeview,2,Electronics©,Mobile Phones,966.13,49.31,37x6x19,7000,25/05/2021,€3776.68,Express,Delivered,7000,918,313,2020-10-13,316,Warnerburgh,16084,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
3035,Joseph Gonzales,strongcharles@example.net,18,Female,South Jeremyshire,10,Electronics,Laptops,520.11,43.59,33x21x14,3035,2021-09-22,$1735.66,Standard,Cancelled,3035,289,50,2020-10-17,393,Marquezchester,5868,3,Johnson-Rodriguez,Katherineborough,7.4
1793,Peter Miller,ehill@example.org,61,Female,Port Elizabethfurt,21,Furniture,Sofas,733.31,41.51,15x30x22,1793,17/06/2021,£1320.36,Express,Delivered,1793,77,10,2022-05-03,370,New Monica,7998,2,Miller-Pearson,Clarkmouth,9.83
7784,Adam Mccormick Jr.,amandalyons@example.net,58,Male,Jeromeside,21,Furniture,Sofas,389.66,6.47,19x5x2,7784,03-13-2023,$787.45,Express,Shipped,7784,350,153,2020-12-19,222,West Kristen,11070,9,Johnson-Rodriguez,Katherineborough,7.81
3201,Paula Chapman,amandaflores@example.org,49,Male,Lake John,21,Furniture,Sofas,496.44,36.05,35x28x25,3201,11/11/2021,€1407.6,Standard,Delivered,3201,165,208,2021-11-12,333,Lewisstad,19102,3,Johnson-Rodriguez,Katherineborough,7.4
8841,Victoria Winters,brittanythompson@example.net,61,Male,Andrewbury,0,Electronics,Smart Watches,607.39,36.31,34x32x27,8841,06-23-2023,£2001.16,Standard,Shipped,8841,825,47,2022-06-08,304,Shannonbury,14107,0,Johnson-Rodriguez,Port Robynmouth,
9317,James Hubbard,davidgallegos@example.org,68,Female,North Tyrone,13,Electronics,Headphones,982.65,3.85,32x38x32,9317,08/03/2022,$1717.89,Two-day,Pending,9317,724,436,2021-01-25,389,Velazquezville,18901,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
9339,Diana Serrano,efox@example.com,54,Female,East Ryantown,13,Electronics,Headphones,232.32,16.91,20x50x36,9339,17/05/2022,£3582.96,Standard,Cancelled,9339,39,494,2021-07-18,377,East Lisatown,12794,8,Parks-Gallegos,Jenkinsside,6.82
1620,Christine Jones,leeandrea@example.org,32,Female,Greenburgh,11,Clothing,Hats,209.69,12.42,23x25x29,1620,20/12/2021,$302.2,Standard,Pending,1620,455,477,2021-11-01,141,West Kayla,11466,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
2229,Deborah Morgan,christopherfrank@example.net,24,Male,Brianshire,3,Furniture,Cabinets,991.37,15.55,42x36x49,2229,06/01/2023,$2375.0,Express,Delivered,2229,170,261,2021-01-15,305,Stonebury,9475,7,Miller Group,Clarkmouth,6.56
8845,Michael Rodriguez,taylor07@example.com,61,Female,Wrightbury,4,Clothing,T-Shirts,756.9,7.3,28x39x37,8845,27/11/2020,$773.24,Two-day,Shipped,8845,24,209,2022-08-10,68,East Ronaldborough,14259,9,Johnson-Rodriguez,Katherineborough,7.81
3674,Abigail Taylor,stephanie63@example.com,62,Male,West Daniel,6,Furniture,Chairs,983.01,22.85,35x37x26,3674,2021-02-17,$455.2,Standard,Cancelled,3674,773,105,2021-02-27,265,Smithport,6120,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
2840,Johnathan Callahan,richardbooth@example.org,31,Male,Paynemouth,8,Clothing,Shoes,479.02,28.59,21x4x10,2840,13/11/2020,€457.16,Standard,Shipped,2840,55,175,2021-09-27,29,New Allison,17525,9,Johnson-Rodriguez,Katherineborough,7.81
9359,Victoria Wells,tylerpearson@example.com,37,Female,Port Jacobberg,16,Furniture,Tables,881.07,16.85,33x17x40,9359,2022-04-21,£467.12,Express,Shipped,9359,543,424,2021-01-12,392,Port Christopherport,5328,6,Morgan LLC,New Marktown,2.48
4092,Julian Smith,efarmer@example.com,42,Male,Salinasview,21,Furniture,Sofas,254.71,30.01,28x44x17,4092,2022-08-26,$770.62,Express,Delivered,4092,963,21,2021-10-25,248,West Valerieton,18050,5,Morgan LLC,Port Robynmouth,1.23
5229,Martin Palmer,lewisdavid@example.org,44,Female,Blakeland,10,Electronics,Laptops,935.93,2.33,17x22x8,5229,10-03-2021,€316.5,Express,Cancelled,5229,344,76,2022-01-15,151,Joneshaven,10220,8,Parks-Gallegos,Jenkinsside,6.82
797,Andrew Weaver,nthomas@example.com,49,Male,Taylorport,11,Clothing,Hats,73.09,31.5,24x14x46,797,16/04/2023,£1657.88,Two-day,Cancelled,797,863,424,2021-12-16,341,Dustinborough,14103,5,Morgan LLC,Port Robynmouth,1.23
4351,Timothy Smith,roger82@example.org,52,Male,Lammouth,21,Furniture,Sofas,45.62,40.72,11x24x33,4351,2021-01-01,€234.76,Two-day,Shipped,4351,333,48,2022-01-27,412,North Karen,11349,9,Johnson-Rodriguez,Katherineborough,7.81
8675,Christina Black PhD,perrywilliam@example.net,25,Female,Lake Nicole,10,Electronics,Laptops,822.53,24.93,29x22x33,8675,08-28-2021,€2622.0,Standard,Pending,8675,900,343,2021-10-30,16,Lake Maria,14469,9,Johnson-Rodriguez,Katherineborough,7.81
5248,James Harvey,ajones@example.net,23,Male,New Kristinview,6,Furniture,Chairs,44.93,35.61,46x20x40,5248,26/02/2022,$2398.38,Express,Pending,5248,674,64,2022-03-15,311,Andreaberg,5699,5,Morgan LLC,Port Robynmouth,1.23
6843,Maria Ingram,kaitlyn28@example.net,46,Male,Garcialand,2,Electronics,Mobile Phones,975.1,24.49,3x13x24,6843,18/12/2021,€1455.4,Standard,Pending,6843,850,75,2021-04-27,60,West Matthewhaven,10727,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
5053,Angela Lewis,boydjason@example.com,70,Female,Port Christopher,1,Electronics,Cameras,259.66,29.51,44x1x43,5053,21/04/2021,€351.97,Standard,Cancelled,5053,168,188,2020-11-11,91,Lake Robertamouth,8607,9,Johnson-Rodriguez,Katherineborough,7.81
6955,Barbara Watkins,sanchezcharlene@example.org,57,Male,Melanieland,48,Clothing,Jeans,877.45,13.58,4x18x49,6955,2023-03-11,$2595.6,Two-day,Delivered,6955,747,359,2021-10-29,56,South Kristinmouth,14672,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
9425,Allen Gibson,kathy46@example.org,43,Male,Cathyborough,10,Electronics,Laptops,26.31,39.76,34x50x2,9425,2022-12-16,€4084.05,Express,Shipped,9425,220,363,2021-02-16,74,Lake Erinberg,7134,0,Johnson-Rodriguez,Port Robynmouth,
3522,Eric Hernandez,vpeterson@example.org,40,Male,New Janetview,8,Clothing,Shoes,653.09,14.18,43x37x46,3522,28/02/2022,£63.42,Standard,Shipped,3522,61,485,2021-11-25,142,Riosville,5180,3,Johnson-Rodriguez,Katherineborough,7.4
8059,Phillip Scott,jamesclark@example.net,31,Female,Robinsonport,48,Clothing,Jeans,584.43,26.44,47x42x37,8059,2021-05-02,€4586.4,Standard,Cancelled,8059,253,166,2021-12-20,111,Melodyhaven,8492,6,Morgan LLC,New Marktown,2.48
8758,Christina Anderson,williamsshirley@example.com,39,Male,New Donald,8,Clothing,Shoes,840.03,22.74,31x24x28,8758,10-08-2022,€502.47,Express,Delivered,8758,315,10,2021-01-27,37,Lake Emily,8704,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
9694,Cassandra Potter,vickiebruce@example.org,52,Female,Onealfurt,16,Furniture,Tables,312.66,18.92,2x26x30,9694,04-25-2022,£4799.0,Two-day,Pending,9694,311,355,2022-04-29,434,North Matthewville,6096,5,Morgan LLC,Port Robynmouth,1.23
8073,Rachel Smith,rtaylor@example.org,25,Male,Port Nathan,1,Electronics,Cameras,937.65,29.78,49x18x10,8073,04-23-2023,£1349.61,Express,Cancelled,8073,154,105,2020-09-29,215,Lake Robert,7899,8,Parks-Gallegos,Jenkinsside,6.82
6096,Bob Duke,haleykeller@example.org,52,Male,West Tammyberg,8,Clothing,Shoes,91.26,30.79,48x45x9,6096,10-01-2020,€558.41,Standard,Cancelled,6096,94,20,2021-01-15,51,Bobbyberg,15013,5,Morgan LLC,Port Robynmouth,1.23
4420,Steven Boyd,crystalmalone@example.net,59,Male,North Brookeshire,0,Electronics,Smart Watches,300.31,22.01,42x39x45,4420,08-02-2023,£959.8,Standard,Shipped,4420,835,163,2022-04-24,415,Ellenshire,14049,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
4336,Miranda Stokes,michaelnorris@example.net,58,Female,Chambersberg,8,Clothing,Shoes,47.2,28.17,29x39x15,4336,18/02/2022,$3728.9,Standard,Cancelled,4336,18,268,2021-02-02,270,Port Davidborough,14875,5,Morgan LLC,Port Robynmouth,1.23
652,Barbara Scott,rodgerskaren@example.org,25,Male,Sherryside,13,Electronics,Headphones,543.59,41.89,34x36x31,652,09-21-2020,$2643.5,Two-day,Delivered,652,892,465,2021-03-12,335,New Sandraport,14136,8,Parks-Gallegos,Jenkinsside,6.82
1113,Michael Manning,xmorales@example.net,45,Female,Kinghaven,9,Furniture,Beds,275.29,35.89,25x42x6,1113,02-04-2022,£1499.65,Two-day,Shipped,1113,581,231,2020-09-08,163,Nicholasborough,15200,2,Miller-Pearson,Clarkmouth,9.83
7660,Suzanne Montgomery,adrianharris@example.net,39,Male,Port Daniel,6,Furniture,Chairs,542.14,26.32,42x38x1,7660,2021-06-08,£1071.7,Standard,Shipped,7660,966,215,2022-08-20,486,Lake Walterbury,5608,7,Miller Group,Clarkmouth,6.56
9288,Wendy Henderson,mpacheco@example.org,32,Female,North Danielle,21,Furniture,Sofas,270.03,43.09,38x32x21,9288,2021-05-03,$1197.3,Standard,Pending,9288,248,242,2020-12-31,208,Kruegerburgh,13084,0,Johnson-Rodriguez,Port Robynmouth,
1834,Logan Shields,levi49@example.net,45,Male,Anthonyside,3,Furniture,Cabinets,467.2,38.19,48x47x21,1834,2021-10-16,€568.45,Express,Pending,1834,901,265,2021-04-21,131,Port Darrenburgh,11911,3,Johnson-Rodriguez,Katherineborough,7.4
1454,Katherine Hamilton,imcmillan@example.net,49,Male,Port Steventown,11,Clothing,Hats,507.72,49.91,15x12x4,1454,14/04/2023,€1701.4,Express,Shipped,1454,911,153,2021-10-20,277,South Sarahland,17642,0,Johnson-Rodriguez,Port Robynmouth,
3735,Melissa Davis,ashleyking@example.com,55,Male,Matthewshire,0,Electronics,Smart Watches,484.89,7.09,14x47x8,3735,09-07-2021,$1001.46,Standard,Pending,3735,460,449,2022-02-17,21,Aprilland,5957,5,Morgan LLC,Port Robynmouth,1.23
4334,Paige Freeman,taylorevan@example.com,60,Female,Taylorfort,0,Electronics,Smart Watches,328.91,42.72,37x36x11,4334,2023-07-15,€3571.44,Two-day,Delivered,4334,738,376,2021-01-30,454,North Kristinaton,5751,5,Morgan LLC,Port Robynmouth,1.23
3288,Roger Lambert,fritzjason@example.com,33,Female,Jessicashire,21,Furniture,Sofas,317.09,1.32,22x38x7,3288,2023-05-01,€469.74,Standard,Cancelled,3288,186,136,2021-12-18,432,North Markmouth,6241,7,Miller Group,Clarkmouth,6.56
8861,Erika Rivera,ramosashley@example.com,49,Male,Whitefurt,10,Electronics,Laptops,729.41,37.19,35x37x30,8861,06/07/2021,£2783.52,Express,Cancelled,8861,11,265,2022-01-06,430,Port Richardmouth,7780,6,Morgan LLC,New Marktown,2.48
6502,Andrea Lee,austinbrian@example.net,63,Female,Thomaschester,13,Electronics,Headphones,859.29,18.29,41x50x11,6502,2022-12-12,£1058.44,Two-day,Pending,6502,848,84,2021-06-08,237,Scottberg,11019,0,Johnson-Rodriguez,Port Robynmouth,
2542,Connor Doyle,ygilbert@example.org,43,Female,South Derekmouth,11,Clothing,Hats,122.07,26.65,9x8x38,2542,07-20-2023,£3924.36,Standard,Cancelled,2542,841,27,2022-05-29,53,Davidmouth,13536,6,Morgan LLC,New Marktown,2.48
3621,Amanda Morse,walkerroy@example.com,24,Male,Lake Elizabeth,13,Electronics,Headphones,784.52,27.87,10x37x8,3621,24/08/2023,$1669.2,Express,Delivered,3621,46,124,2021-11-19,24,Morrisside,6129,7,Miller Group,Clarkmouth,6.56
5512,Jerry Hernandez,jane45@example.net,20,Male,Bryanhaven,21,Furniture,Sofas,146.92,26.29,39x1x29,5512,04-22-2023,$474.37,Express,Pending,5512,800,499,2022-02-18,402,South Rhonda,14419,2,Miller-Pearson,Clarkmouth,9.83
9052,Julie Mendoza MD,susanrodriguez@example.com,65,Female,Lindsayfort,12,Clothing,Dresses,844.76,39.9,31x8x1,9052,05-02-2023,€2563.05,Standard,Delivered,9052,743,58,2020-12-18,327,North Annview,13868,7,Miller Group,Clarkmouth,6.56
6951,Edward Campbell,gdelacruz@example.net,47,Male,Sanchezstad,16,Furniture,Tables,461.23,38.14,43x50x30,6951,10-21-2021,€1357.35,Express,Pending,6951,426,283,2022-03-27,44,Timothyberg,16501,9,Johnson-Rodriguez,Katherineborough,7.81
5462,Lori Tanner,dblackburn@example.net,34,Male,Rubiomouth,0,Electronics,Smart Watches,305.07,25.38,9x6x29,5462,2021-04-13,$60.61,Two-day,Pending,5462,39,207,2021-09-01,416,South Jamiemouth,8387,5,Morgan LLC,Port Robynmouth,1.23
2752,Michelle Roth,hernandezlance@example.com,41,Male,Emilystad,3,Furniture,Cabinets,133.62,16.43,29x44x34,2752,2022-02-28,$1981.92,Express,Shipped,2752,909,32,2020-10-06,109,Kennethshire,9152,2,Miller-Pearson,Clarkmouth,9.83
5405,Joseph Little,christopherbrown@example.org,54,Male,West Tylerville,21,Furniture,Sofas,252.64,12.6,4x21x42,5405,12-02-2022,£1798.8,Two-day,Pending,5405,219,121,2022-01-26,174,Andrewsberg,14591,0,Johnson-Rodriguez,Port Robynmouth,
3230,Sergio Austin,mariawatts@example.net,49,Male,Dixonfurt,3,Furniture,Cabinets,160.85,21.79,11x27x29,3230,01/08/2022,£1040.38,Standard,Pending,3230,300,64,2022-01-23,373,Lake Williamburgh,19141,8,Parks-Gallegos,Jenkinsside,6.82
